Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-1017.778	-1229.169	211.3913	1.536025	1.947479	0.8807479
6	-1023.715	-1234.947	211.2318	1.478103	1.938108	1.095428
12	-1025.259	-1236.483	211.2235	1.143084	1.782852	1.456662
18	-1027.628	-1238.977	211.3487	1.037772	1.756306	1.456662
24	-1027.558	-1238.068	210.5095	1.683364	1.709549	1.725659
30	-1011.713	-1222.407	210.6941	1.683364	1.598139	1.673774
36	-1022.037	-1233.135	211.0981	1.297044	1.726611	1.493743
42	-1016.826	-1227.786	210.9597	1.190514	1.634797	1.726395
48	-1022.742	-1233.417	210.6749	1.400932	1.645548	1.796839
54	-1017.22	-1227.765	210.5448	1.164284	1.82133	1.900135
60	-1021.298	-1232.841	211.5428	0.9895557	1.960744	1.172945
66	-1018.287	-1229.982	211.6951	0.8252619	2.085539	1.082989
72	-1011.203	-1222.983	211.78	0.9002733	1.988832	1.014148
78	-1008.868	-1220.109	211.2414	0.8476355	1.742216	1.691709
84	-1016.747	-1227.887	211.1399	0.738337	1.803206	1.811049
90	-1007.601	-1218.993	211.392	0.6432142	1.722759	1.778786
96	-1025.632	-1237.159	211.527	0.764087	1.940481	1.406559
102	-1016.224	-1227.251	211.0268	0.8933627	2.072569	1.571684
108	-1023.452	-1234.448	210.9965	1.188658	1.99191	1.439359
114	-1019.6	-1231.012	211.4127	0.8422228	1.945164	1.420188
120	-1030.398	-1242.078	211.6805	0.5337706	1.923474	1.544303
126	-1012.903	-1223.944	211.0406	1.065229	1.921126	1.544303
132	-1018.636	-1230.83	212.1942	0.4752009	1.960937	1.184008
138	-1021.102	-1232.742	211.6399	0.8541942	1.825325	1.325125
144	-1015.748	-1227.821	212.0729	0.6402768	1.884734	1.134481
150	-1009.638	-1221.403	211.7647	0.5286397	1.973766	1.449402
156	-1010.554	-1222.484	211.9305	0.5886051	1.843427	1.350386
162	-1009.084	-1220.435	211.3505	0.7023825	1.628635	1.817839
168	-1009.928	-1220.656	210.7288	0.827371	1.792871	2.023912
174	-1018.126	-1230.327	212.2002	0.5147072	1.979743	1.103506
180	-1019.916	-1231.956	212.0396	0.675495	2.163548	0.833799
186	-1011.999	-1223.407	211.4077	1.28789	1.912709	1.093925
192	-1004.988	-1216.305	211.3171	1.240416	1.694605	1.386721
198	-1021.733	-1233.119	211.3858	1.180238	1.678046	1.386721
204	-1020.492	-1231.727	211.2353	1.180238	1.884996	1.342139
210	-1002.536	-1214.263	211.7274	0.872533	2.071373	1.014564
216	-1017.153	-1228.771	211.6177	1.172981	1.916941	0.9819106
222	-1011.257	-1222.727	211.4702	1.172981	1.997659	1.047776
228	-1035.939	-1247.652	211.7136	0.9219764	2.135598	0.9059267
234	-1040.792	-1251.166	210.3742	1.090637	1.541917	2.24137
240	-1037.781	-1247.513	209.7323	1.078886	1.447094	2.710211
246	-1028.895	-1239.482	210.5861	0.6994732	1.488929	2.413483
252	-1032.417	-1244.088	211.6716	0.7902395	2.150134	1.082986
258	-1027.839	-1239.413	211.5741	0.9120853	2.299406	0.890428
264	-1038.568	-1250.03	211.4624	0.9392852	2.347562	0.9289919
270	-1035.145	-1246.527	211.3818	1.067511	2.268197	0.9629263
276	-1026.144	-1237.421	211.2773	1.143378	2.150282	1.109977
282	-1021.088	-1232.883	211.7943	0.6850772	2.412396	0.8130828
288	-1024.097	-1235.494	211.3964	1.006323	2.441649	0.8156593
294	-1019.265	-1231.135	211.8699	0.7831733	2.24541	0.769617
300	-1012.522	-1224.163	211.6414	0.9397572	1.989951	1.104617
306	-1018.621	-1230.371	211.7497	0.7484131	2.099339	1.104617
312	-1013.732	-1225.323	211.5909	0.814345	2.153325	1.12776
318	-1026.998	-1238.486	211.4877	0.9619821	2.365543	0.8527413
324	-1025.205	-1236.422	211.2175	1.087246	2.236934	1.132416
330	-1032.961	-1243.763	210.8023	0.7248047	1.56843	2.203932
336	-1026.326	-1236.383	210.0569	0.7909084	1.526913	2.648726
342	-1035.007	-1245.292	210.2848	0.8984283	1.538217	2.423673
348	-1033.619	-1244.731	211.1116	0.6779509	1.623085	2.005144
354	-1046.929	-1257.606	210.6761	0.9030725	1.600143	2.129961
360	-1055.639	-1266.878	211.239	0.4889068	1.732949	2.034724
366	-1056.315	-1267.411	211.0961	0.8117653	1.954094	1.673705
372	-1052.233	-1263.456	211.2227	0.7987038	1.931157	1.610216
378	-1030.193	-1241.729	211.5367	0.7554948	1.878035	1.455228
384	-1026.789	-1238.029	211.2393	0.9648769	2.069247	1.355228
390	-1022.787	-1233.822	211.0344	1.048575	1.662945	1.74581
396	-1023.24	-1234.186	210.9467	0.6541484	1.606488	2.145862
402	-1019.347	-1230.69	211.3432	0.5873321	1.602379	1.948992
408	-1017.609	-1229.084	211.4741	0.5873321	1.568525	1.88328
414	-1024.033	-1235.107	211.0737	0.7330595	1.404691	2.12715
420	-1025.783	-1236.634	210.8515	0.9368006	1.557787	2.018709
426	-1020.028	-1230.838	210.8103	1.00443	1.570267	1.991754
432	-1011.345	-1222.196	210.8511	0.9009843	1.691927	1.954781
438	-1016.937	-1227.754	210.8166	0.9975006	1.560497	1.99864
444	-1023.375	-1234.118	210.7427	1.050286	1.548105	2.021599
450	-1026.187	-1236.352	210.1654	0.792463	1.503386	2.595087
